arazi-suv-pick-up-fiat|vehicle_km_bucket|active|32|select|exact|0
arazi-suv-pick-up-fiat|vehicle_listing_age|active|66|select|exact|0
arazi-suv-pick-up-fiat|vehicle_model|active|20|select|exact|0
arazi-suv-pick-up-fiat|vehicle_seller_type|active|59|select|exact|0
arazi-suv-pick-up-fiat|vehicle_special_listing|active|67|select|exact|0
arazi-suv-pick-up-fiat|vehicle_swap_status|active|65|select|exact|0
arazi-suv-pick-up-fiat|vehicle_transmission|active|50|select|exact|0
arazi-suv-pick-up-fiat|vehicle_year|active|30|number|range|0
arazi-suv-pick-up-ford|city|active|5|select|exact|0
arazi-suv-pick-up-ford|vehicle_body_type|active|55|select|exact|0
arazi-suv-pick-up-ford|vehicle_color|active|56|select|exact|0
arazi-suv-pick-up-ford|vehicle_condition|active|58|select|exact|0
arazi-suv-pick-up-ford|vehicle_damage_status|active|63|select|exact|0
arazi-suv-pick-up-ford|vehicle_drive_type|active|57|select|exact|0
arazi-suv-pick-up-ford|vehicle_engine_displacement_bucket|active|53|select|exact|0
arazi-suv-pick-up-ford|vehicle_engine_power_bucket|active|52|select|exact|0
arazi-suv-pick-up-ford|vehicle_equipment|active|61|select|exact|0
arazi-suv-pick-up-ford|vehicle_fuel_type|active|40|select|exact|0
arazi-suv-pick-up-ford|vehicle_heavy_damage_record_status|active|64|select|exact|0
arazi-suv-pick-up-ford|vehicle_km_bucket|active|32|select|exact|0
arazi-suv-pick-up-ford|vehicle_listing_age|active|66|select|exact|0
arazi-suv-pick-up-ford|vehicle_model|active|20|select|exact|0
arazi-suv-pick-up-ford|vehicle_seller_type|active|59|select|exact|0
arazi-suv-pick-up-ford|vehicle_special_listing|active|67|select|exact|0
arazi-suv-pick-up-ford|vehicle_swap_status|active|65|select|exact|0
arazi-suv-pick-up-ford|vehicle_transmission|active|50|select|exact|0
arazi-suv-pick-up-ford|vehicle_year|active|30|number|range|0
arazi-suv-pick-up-foton|city|active|5|select|exact|0
arazi-suv-pick-up-foton|vehicle_body_type|active|55|select|exact|0
arazi-suv-pick-up-foton|vehicle_color|active|56|select|exact|0
arazi-suv-pick-up-foton|vehicle_condition|active|58|select|exact|0
arazi-suv-pick-up-foton|vehicle_damage_status|active|63|select|exact|0
arazi-suv-pick-up-foton|vehicle_drive_type|active|57|select|exact|0
arazi-suv-pick-up-foton|vehicle_engine_displacement_bucket|active|53|select|exact|0
